City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
287,Ulety,51.3572,112.4849,58.98,40,98,11.48,RU,2022-09-20 04:34:42
288,Kahului,20.8947,-156.47,82.42,68,40,16.11,US,2022-09-20 04:33:15
289,Gasa,31.5,34.4667,69.87,67,11,1.7,PS,2022-09-20 04:34:42
290,Waipawa,-41.4122,175.5153,56.91,66,100,9.28,NZ,2022-09-20 04:34:43
291,Norman Wells,65.282,-126.8329,51.84,37,20,5.75,CA,2022-09-20 04:34:43
292,Aklavik,68.2191,-135.0107,45.32,69,8,5.68,CA,2022-09-20 04:34:44
293,Maragogi,-9.0122,-35.2225,73.26,83,31,5.57,BR,2022-09-20 04:34:44
294,Bredasdorp,-34.5322,20.0403,50.85,88,33,2.01,ZA,2022-09-20 04:34:45
295,Angoche,-16.2325,39.9086,76.17,70,2,9.42,MZ,2022-09-20 04:34:45
296,Banfora,10.6333,-4.7667,71.47,95,100,2.71,BF,2022-09-20 04:34:46
297,Jining,35.405,116.5814,67.66,50,100,3.51,CN,2022-09-20 04:34:46
298,Cayenne,4.9333,-52.3333,78.84,89,0,3.44,GF,2022-09-20 04:34:47
299,Ciudad Bolivar,8.1222,-63.5497,78.6,81,16,6.11,VE,2022-09-20 04:34:47
300,Barranca,-10.75,-77.7667,60.28,86,92,11.5,PE,2022-09-20 04:33:49
301,Gold Coast,-28.0,153.4333,81.45,77,1,20.71,AU,2022-09-20 04:34:48
302,Myre,69.1036,15.9492,40.95,62,50,10.94,NO,2022-09-20 04:34:48
303,Porto Novo,6.4965,2.6036,76.82,91,100,7.09,BJ,2022-09-20 04:34:49
304,Pine Bluff,34.2284,-92.0032,74.32,84,0,6.17,US,2022-09-20 04:34:49
305,Tambo,-14.8,-73.9167,31.42,44,16,2.19,PE,2022-09-20 04:34:50
306,Zaton,53.2936,83.8072,65.79,24,40,11.18,RU,2022-09-20 04:34:50
307,Havre-Saint-Pierre,50.2334,-63.5986,42.8,93,0,5.75,CA,2022-09-20 04:34:51
308,Aksu,41.1231,80.2644,77.72,29,6,0.85,CN,2022-09-20 04:34:52
309,Kainantu,-6.2887,145.8655,71.08,61,98,5.75,PG,2022-09-20 04:34:52
310,Aljezur,37.3191,-8.8033,67.57,93,29,2.82,PT,2022-09-20 04:34:52
311,Pirmasens,49.2015,7.6053,46.54,88,46,2.48,DE,2022-09-20 04:34:53
312,Talara,-4.5772,-81.2719,64.81,87,43,17.69,PE,2022-09-20 04:34:53
313,Samarai,-10.6167,150.6667,81.03,84,100,12.97,PG,2022-09-20 04:34:54
314,Houma,29.5958,-90.7195,77.0,92,0,0.0,US,2022-09-20 04:34:54
315,Buston,40.2342,69.6948,77.18,31,0,6.71,TJ,2022-09-20 04:34:55
316,Milton,34.1322,-84.3007,73.09,90,11,3.4,US,2022-09-20 04:34:31
317,Gat,31.61,34.7642,73.4,100,23,2.71,IL,2022-09-20 04:34:55
318,Vangaindrano,-23.35,47.6,70.25,82,87,4.79,MG,2022-09-20 04:35:56
319,Adre,13.4667,22.2,74.32,78,73,4.61,TD,2022-09-20 04:35:56
320,Coquimbo,-29.9533,-71.3436,51.53,81,0,3.44,CL,2022-09-20 04:33:17
321,Llanes,43.4198,-4.7549,63.91,64,0,4.9,ES,2022-09-20 04:35:57
322,Juneau,58.3019,-134.4197,55.22,93,100,0.0,US,2022-09-20 04:35:57
323,Umkomaas,-30.2067,30.7978,57.67,83,100,10.22,ZA,2022-09-20 04:35:58
324,Sabha,27.0377,14.4283,81.14,17,0,6.71,LY,2022-09-20 04:32:28
325,Nuuk,64.1835,-51.7216,39.81,100,100,5.75,GL,2022-09-20 04:35:59
326,Saint-Pierre,-21.3393,55.4781,73.08,60,100,18.41,RE,2022-09-20 04:35:59
327,Paamiut,61.994,-49.6678,40.03,93,59,14.65,GL,2022-09-20 04:36:00
328,Straumen,63.8709,11.2999,48.2,78,78,5.66,NO,2022-09-20 04:36:00
329,Anito,12.4497,125.2886,82.27,80,100,9.71,PH,2022-09-20 04:36:01
330,Quelimane,-17.8786,36.8883,71.55,78,0,11.5,MZ,2022-09-20 04:36:01
331,Bonoua,5.2741,-3.595,74.82,93,100,6.89,CI,2022-09-20 04:36:02
332,Oranjemund,-28.55,16.4333,49.84,80,0,7.47,NA,2022-09-20 04:36:02
333,Cam Ranh,11.9214,109.1591,87.76,70,20,6.91,VN,2022-09-20 04:36:03
334,Nemuro,43.3236,145.575,54.03,82,100,15.79,JP,2022-09-20 04:36:03
335,Quatre Cocos,-20.2078,57.7625,73.09,72,20,16.87,MU,2022-09-20 04:36:04
336,Marawi,7.9986,124.2928,83.95,56,39,4.59,PH,2022-09-20 04:36:04
337,Nizwa,22.9333,57.5333,87.4,41,0,3.47,OM,2022-09-20 04:36:05
338,Omsukchan,62.5333,155.8,38.91,56,100,11.68,RU,2022-09-20 04:36:05
339,Turukhansk,65.8167,87.9833,38.23,55,27,20.94,RU,2022-09-20 04:36:06
340,Tarakan,3.3,117.6333,87.3,70,40,5.75,ID,2022-09-20 04:36:07
341,Poum,-20.2333,164.0167,77.67,78,0,12.5,NC,2022-09-20 04:36:07
342,Chittur,10.7,76.75,83.75,68,96,11.21,IN,2022-09-20 04:36:08
343,Plouzane,48.3833,-4.6167,53.65,97,10,5.75,FR,2022-09-20 04:36:08
344,San Francisco Del Mar,16.2333,-94.65,79.09,85,98,9.98,MX,2022-09-20 04:36:09
345,Mancio Lima,-7.6142,-72.8958,75.27,94,0,3.44,BR,2022-09-20 04:36:09
346,Nelson Bay,-32.7167,152.15,70.09,68,47,15.99,AU,2022-09-20 04:36:10
347,Khartoum,15.5518,32.5324,80.02,75,100,4.0,SD,2022-09-20 04:36:10
348,Qaanaaq,77.484,-69.3632,20.05,58,94,8.3,GL,2022-09-20 04:36:11
349,Yarada,17.65,83.2667,77.32,100,100,2.3,IN,2022-09-20 04:36:11
350,Bubaque,11.2833,-15.8333,80.51,75,99,10.29,GW,2022-09-20 04:36:12
351,Saldanha,-33.0117,17.9442,46.45,86,0,4.18,ZA,2022-09-20 04:36:12
352,Alexandria,31.2156,29.9553,77.58,66,0,6.29,EG,2022-09-20 04:36:13
353,Ancud,-41.8697,-73.8203,41.23,87,28,2.33,CL,2022-09-20 04:36:13
354,Fort Portal,0.6617,30.2748,63.43,79,33,1.19,UG,2022-09-20 04:36:13
355,Mantua,45.1667,10.7833,61.75,77,2,3.0,IT,2022-09-20 04:36:14
356,Kasongo-Lunda,-6.4667,16.8167,72.72,92,100,0.09,CD,2022-09-20 04:36:15
357,Richards Bay,-28.783,32.0377,62.64,82,100,16.51,ZA,2022-09-20 04:36:15
358,Ulladulla,-35.35,150.4667,71.76,59,0,15.43,AU,2022-09-20 04:36:15
359,Dod Ballapur,13.2919,77.5431,80.71,61,94,12.5,IN,2022-09-20 04:36:16
360,Tazovskiy,67.4667,78.7,34.97,59,49,6.64,RU,2022-09-20 04:36:17
361,Ouesso,1.6136,16.0517,68.32,99,82,2.73,CG,2022-09-20 04:37:17
362,Lasa,46.6166,10.7002,38.35,64,8,5.46,IT,2022-09-20 04:37:18
363,Hami,42.8,93.45,81.32,12,71,8.41,CN,2022-09-20 04:37:18
364,Siquirres,10.0975,-83.5066,74.14,96,90,2.84,CR,2022-09-20 04:37:18
365,Sitka,57.0531,-135.33,57.09,82,0,3.44,US,2022-09-20 04:37:19
366,Salta,-24.7859,-65.4117,59.59,64,100,9.22,AR,2022-09-20 04:37:19
367,Bilibino,68.0546,166.4372,40.62,50,5,3.78,RU,2022-09-20 04:37:20
368,Biguacu,-27.4942,-48.6556,66.0,100,100,2.86,BR,2022-09-20 04:37:20
369,Scarborough,54.2797,-0.4044,54.66,85,96,1.01,GB,2022-09-20 04:34:48
370,Jinchang,38.4953,102.1739,64.6,48,0,8.46,CN,2022-09-20 04:37:22
371,Store Heddinge,55.3097,12.3889,49.68,78,11,12.01,DK,2022-09-20 04:37:22
372,Seoul,37.5683,126.9778,74.59,37,0,6.91,KR,2022-09-20 04:37:23
373,Kjopsvik,68.097,16.3742,33.67,81,68,1.23,NO,2022-09-20 04:37:23
374,Sao Joao Da Barra,-21.6403,-41.0511,68.63,75,36,13.73,BR,2022-09-20 04:37:23
375,Southbridge,42.0751,-72.0334,64.36,98,69,3.0,US,2022-09-20 04:37:24
376,Sunndalsora,62.6754,8.5515,39.9,86,45,4.54,NO,2022-09-20 04:37:24
377,Eidfjord,60.4675,7.0719,44.82,69,6,1.88,NO,2022-09-20 04:37:25
378,Ponta Delgada,37.7333,-25.6667,72.5,88,20,3.44,PT,2022-09-20 04:33:30
379,Deputatskiy,69.3,139.9,29.43,64,100,4.97,RU,2022-09-20 04:37:25
380,Vao,-22.6667,167.4833,74.32,82,8,15.9,NC,2022-09-20 04:37:26
381,Mezimesti,50.6246,16.2421,48.25,92,92,3.18,CZ,2022-09-20 04:37:27
382,Qiyang,26.5911,111.8474,93.18,30,59,11.18,CN,2022-09-20 04:37:27
383,Ivrea,45.4672,7.8762,59.04,58,0,5.53,IT,2022-09-20 04:37:28
384,Sulangan,11.1373,123.7228,84.34,68,100,3.36,PH,2022-09-20 04:37:28
385,Fort Nelson,58.8053,-122.7002,42.39,87,40,3.44,CA,2022-09-20 04:37:29
386,Kropotkin,45.4375,40.5756,65.89,55,30,11.83,RU,2022-09-20 04:37:29
387,Vilyuysk,63.7553,121.6247,39.49,65,99,5.79,RU,2022-09-20 04:37:29
388,Jodhpur,26.2867,73.03,89.1,43,0,10.6,IN,2022-09-20 04:37:30
389,Solnechnyy,50.7214,136.6319,42.96,74,95,9.53,RU,2022-09-20 04:37:30
390,Vestmannaeyjar,63.4427,-20.2734,52.52,94,100,9.28,IS,2022-09-20 04:37:31
391,Minna,9.6139,6.5569,73.11,94,20,1.14,NG,2022-09-20 04:37:31
392,Nabire,-3.3667,135.4833,84.96,68,68,4.5,ID,2022-09-20 04:37:32
393,Olinda,-8.0089,-34.8553,78.53,69,40,9.22,BR,2022-09-20 04:37:32
394,Luderitz,-26.6481,15.1594,52.75,61,0,14.41,NA,2022-09-20 04:37:32
395,Andradina,-20.8961,-51.3794,70.88,84,93,3.96,BR,2022-09-20 04:33:10
396,Pisco,-13.7,-76.2167,60.85,82,100,3.44,PE,2022-09-20 04:37:33
397,Bichena,10.45,38.2,56.34,78,100,0.98,ET,2022-09-20 04:37:34
398,Palana,59.1167,159.9667,48.34,64,100,17.87,RU,2022-09-20 04:37:34
399,Agria,47.9026,20.3733,45.05,88,94,3.29,HU,2022-09-20 04:37:34
400,Nadym,65.5333,72.5167,44.49,81,98,13.47,RU,2022-09-20 04:37:35
401,Tari,12.4086,4.4914,73.29,90,80,13.31,NG,2022-09-20 04:37:35
402,Jalu,29.0331,21.5482,77.49,43,0,3.62,LY,2022-09-20 04:37:36
403,Belyy Yar,53.6039,91.3903,50.86,87,40,2.24,RU,2022-09-20 04:37:36
404,Raudeberg,61.9875,5.1352,41.67,67,23,9.53,NO,2022-09-20 04:37:37
405,Santiago De Chuco,-8.15,-78.1833,52.07,73,86,1.05,PE,2022-09-20 04:37:37
406,Yulara,-25.2406,130.9889,78.64,17,0,23.02,AU,2022-09-20 04:37:37
407,Eregli,37.5133,34.0467,68.29,35,1,0.98,TR,2022-09-20 04:37:38
408,Calama,-22.4667,-68.9333,45.09,31,2,5.75,CL,2022-09-20 04:38:38
409,Ofaqim,31.3141,34.6203,68.7,74,2,4.29,IL,2022-09-20 04:38:39
410,Hirara,24.8,125.2833,84.06,69,40,16.11,JP,2022-09-20 04:38:39
411,Sampit,-2.5333,112.95,73.24,98,100,5.23,ID,2022-09-20 04:38:40
412,Sydney Mines,46.2367,-60.2177,49.37,91,40,4.61,CA,2022-09-20 04:38:40
413,Zapolyarnyy,69.4154,30.8136,42.08,90,100,20.42,RU,2022-09-20 04:38:41
414,Skierniewice,51.9548,20.1584,47.05,93,98,7.96,PL,2022-09-20 04:38:41
415,Nanortalik,60.1432,-45.2371,42.01,95,94,5.53,GL,2022-09-20 04:38:41
416,La Ronge,55.1001,-105.2842,50.25,87,75,1.14,CA,2022-09-20 04:38:42
417,Peniche,39.3558,-9.3811,69.46,93,45,2.95,PT,2022-09-20 04:38:42
418,New Richmond,45.123,-92.5366,69.48,80,0,4.61,US,2022-09-20 04:35:34
419,Kaduy,59.2,37.15,48.99,94,100,14.97,RU,2022-09-20 04:38:43
420,Fort Saint James,54.4333,-124.25,43.84,61,5,2.55,CA,2022-09-20 04:38:43
421,Tilichiki,60.4667,166.1,45.61,66,100,19.53,RU,2022-09-20 04:38:44
422,Khao Wong,16.7001,104.0902,86.05,70,100,4.32,TH,2022-09-20 04:38:44
423,Kargasok,59.0556,80.8572,53.82,65,29,9.04,RU,2022-09-20 04:38:44
424,Pundaguitan,6.3711,126.1689,84.87,70,95,10.45,PH,2022-09-20 04:38:45
425,Shahr-E Kord,32.3256,50.8644,60.57,33,0,2.3,IR,2022-09-20 04:38:45
426,Yinchuan,38.4681,106.2731,65.17,40,0,2.84,CN,2022-09-20 04:38:46
427,Borzya,50.3833,116.5167,57.36,30,63,13.53,RU,2022-09-20 04:38:46
428,Ippy,6.2679,21.2247,68.5,97,86,2.86,CF,2022-09-20 04:38:47
429,Bayreuth,49.9481,11.5783,47.52,94,61,8.99,DE,2022-09-20 04:38:47
430,Mastic Beach,40.7668,-72.8521,70.99,88,75,5.01,US,2022-09-20 04:38:47
431,Ennis,52.8436,-8.9864,55.33,82,75,4.61,IE,2022-09-20 04:38:48
432,Flin Flon,54.7682,-101.865,52.72,97,100,6.24,CA,2022-09-20 04:38:48
433,Sohag,26.557,31.6948,79.3,46,0,7.02,EG,2022-09-20 04:38:49
434,Batagay,67.6333,134.6333,35.42,65,93,3.62,RU,2022-09-20 04:38:50
435,Honiara,-9.4333,159.95,85.5,72,81,11.25,SB,2022-09-20 04:38:50
436,Lapa,-25.7697,-49.7158,54.12,97,100,1.7,BR,2022-09-20 04:38:51
437,Monterey,36.2505,-121.2516,61.18,1,6,3.51,US,2022-09-20 04:38:51
438,Ghanzi,-21.5667,21.7833,46.49,36,1,10.36,BW,2022-09-20 04:38:51
439,Chapais,49.7834,-74.8492,46.18,73,100,5.08,CA,2022-09-20 04:38:52
440,Alta Floresta,-9.8756,-56.0861,71.35,91,55,1.9,BR,2022-09-20 04:38:52
441,Manta,-0.95,-80.7333,70.57,85,72,9.78,EC,2022-09-20 04:38:53
442,Bad Doberan,54.1071,11.9005,54.99,90,5,13.67,DE,2022-09-20 04:38:53
443,Pafos,34.7667,32.4167,71.38,78,20,6.91,CY,2022-09-20 04:38:54
444,Bagotville,-28.9833,153.4167,73.85,68,14,11.83,AU,2022-09-20 04:38:54
445,San Ramon,37.7799,-121.978,64.02,78,75,6.91,US,2022-09-20 04:38:25
446,Goulburn,-34.75,149.7167,63.41,43,0,3.51,AU,2022-09-20 04:38:55
447,La Paz,-16.5,-68.15,40.98,81,13,2.3,BO,2022-09-20 04:36:35
448,Amahai,-3.3333,128.9167,83.8,69,94,4.97,ID,2022-09-20 04:38:55
449,Freeport,40.6576,-73.5832,73.36,84,75,6.91,US,2022-09-20 04:34:08
450,Voyvozh,62.892,54.9635,56.3,77,59,12.73,RU,2022-09-20 04:38:56
451,Paine,-33.8167,-70.75,55.71,86,100,1.61,CL,2022-09-20 04:38:56
452,Nalut,30.3333,10.85,81.37,15,0,6.89,LY,2022-09-20 04:38:57
453,Iqaluit,63.7506,-68.5145,44.33,75,100,11.5,CA,2022-09-20 04:38:57
454,Chicama,-7.8447,-79.1469,57.74,87,66,8.19,PE,2022-09-20 04:38:57
455,Port Keats,-14.25,129.55,88.39,45,33,12.66,AU,2022-09-20 04:38:58
456,Beruwala,6.4788,79.9828,82.36,74,94,9.22,LK,2022-09-20 04:39:58
457,Kenai,60.5544,-151.2583,53.69,98,100,3.44,US,2022-09-20 04:35:22
458,Santiago Del Estero,-27.7951,-64.2615,57.81,62,14,8.46,AR,2022-09-20 04:39:59
459,Berekum,7.4534,-2.584,69.1,99,99,5.84,GH,2022-09-20 04:40:00
460,Viziru,45.0167,27.7,53.33,65,78,5.53,RO,2022-09-20 04:40:00
461,Katobu,-4.9408,122.5276,86.09,65,95,0.38,ID,2022-09-20 04:40:00
462,Gizo,-8.103,156.8419,83.73,73,50,9.1,SB,2022-09-20 04:40:01
463,Montrose,38.4166,-108.2673,56.53,36,0,4.81,US,2022-09-20 04:40:01
464,Varhaug,58.6147,5.6457,47.89,71,2,5.75,NO,2022-09-20 04:40:02
465,Heihe,50.2441,127.4902,54.18,31,1,16.08,CN,2022-09-20 04:40:02
466,Makat,47.6469,53.3463,74.37,15,0,13.73,KZ,2022-09-20 04:40:03
467,Mollendo,-17.0231,-72.0147,58.95,85,98,8.03,PE,2022-09-20 04:40:03
468,Kahama,-3.8333,32.6,71.65,57,2,9.48,TZ,2022-09-20 04:40:04
469,Boyuibe,-20.4167,-63.2833,60.31,87,91,6.96,BO,2022-09-20 04:40:05
470,Walvis Bay,-22.9575,14.5053,47.35,76,0,3.44,NA,2022-09-20 04:40:06
471,Aracaju,-10.9111,-37.0717,76.95,73,40,10.36,BR,2022-09-20 04:40:06
472,San Antero,9.3741,-75.7589,73.47,86,99,5.19,CO,2022-09-20 04:40:07
473,Akhaldaba,41.654,42.1516,61.36,83,27,0.85,GE,2022-09-20 04:40:07
474,Sturgis,41.7992,-85.4192,59.25,94,100,0.0,US,2022-09-20 04:40:07
475,San Francisco,37.7749,-122.4194,65.32,86,40,5.01,US,2022-09-20 04:38:45
476,Queenstown,-31.8976,26.8753,43.03,90,100,4.76,ZA,2022-09-20 04:40:08
477,Noshiro,40.2039,140.0242,67.03,65,100,18.48,JP,2022-09-20 04:40:08
478,Porto Uniao,-26.2381,-51.0783,54.55,98,100,0.67,BR,2022-09-20 04:40:09
479,Emborion,40.4833,21.55,51.3,67,1,4.65,GR,2022-09-20 04:40:09
480,Lakatoro,-16.0999,167.4164,81.82,75,20,14.81,VU,2022-09-20 04:40:10
481,Kyabe,9.4515,18.9449,72.77,93,80,0.18,TD,2022-09-20 04:40:10
482,Annonay,45.2397,4.6708,45.82,80,0,4.9,FR,2022-09-20 04:40:11
483,Makakilo City,21.3469,-158.0858,80.92,58,0,12.66,US,2022-09-20 04:40:11
484,Riyadh,24.6877,46.7219,82.54,20,0,4.92,SA,2022-09-20 04:39:16
485,Tiarei,-17.5333,-149.3333,80.01,73,9,15.93,PF,2022-09-20 04:40:12
486,Dubna,56.7333,37.1667,49.28,85,100,15.08,RU,2022-09-20 04:40:12
487,Sillamae,59.3997,27.7547,52.72,79,100,15.59,EE,2022-09-20 04:40:12
488,Talaya,61.3833,152.75,35.42,100,100,7.14,RU,2022-09-20 04:40:13
489,Mayo,38.8876,-76.5119,75.15,88,0,3.44,US,2022-09-20 04:40:13
490,Dakar,14.6937,-17.4441,77.88,77,74,10.25,SN,2022-09-20 04:40:14
491,Kudahuvadhoo,2.6708,72.8944,82.35,68,52,6.11,MV,2022-09-20 04:40:14
492,Usvyaty,55.7456,30.7533,45.61,96,100,5.61,RU,2022-09-20 04:40:15
493,Alice Springs,-23.7,133.8833,94.55,13,75,24.16,AU,2022-09-20 04:40:15
494,Port Hardy,50.6996,-127.4199,51.8,93,0,2.3,CA,2022-09-20 04:38:26
495,Mouzouras,35.5333,24.15,68.0,77,20,3.44,GR,2022-09-20 04:40:16
496,Port-Gentil,-0.7193,8.7815,76.17,84,73,8.86,GA,2022-09-20 04:40:16
497,Novoagansk,61.9449,76.6625,52.12,66,47,2.59,RU,2022-09-20 04:40:16
498,Campoverde,-8.4753,-74.8058,80.29,56,75,2.01,PE,2022-09-20 04:40:17
499,Maneadero,31.7167,-116.5667,68.11,83,0,3.0,MX,2022-09-20 04:40:18
500,Mossendjo,-2.9506,12.7261,69.75,95,100,2.08,CG,2022-09-20 04:40:18
501,Adrar,20.5022,-10.0711,86.77,29,99,11.25,MR,2022-09-20 04:41:19
502,Kieta,-6.2167,155.6333,81.05,82,99,5.39,PG,2022-09-20 04:41:19
503,Iracoubo,5.4802,-53.2011,77.16,90,99,8.23,GF,2022-09-20 04:41:20
504,Zima,53.9202,102.0442,51.31,74,100,8.32,RU,2022-09-20 04:41:20
505,Tingi,-11.3,35.0333,66.18,62,0,7.43,TZ,2022-09-20 04:41:20
506,Salaga,8.5508,-0.5188,71.26,97,100,3.58,GH,2022-09-20 04:41:21
507,Belaya Gora,68.5333,146.4167,44.22,47,100,6.15,RU,2022-09-20 04:41:21
508,Balkanabat,39.5108,54.3671,86.07,14,0,8.05,TM,2022-09-20 04:41:22
509,Sankt Veit,49.1,10.95,46.89,96,83,4.38,DE,2022-09-20 04:41:22
510,Longonjo,-12.9067,15.2533,60.62,80,7,2.68,AO,2022-09-20 04:41:23
511,Nantucket,41.2835,-70.0995,73.51,68,75,16.11,US,2022-09-20 04:41:23
512,Kenitra,34.261,-6.5802,63.36,90,0,1.43,MA,2022-09-20 04:41:23
513,Coihaique,-45.5752,-72.0662,37.35,93,100,3.44,CL,2022-09-20 04:41:24
514,Saint George,37.1041,-113.5841,79.95,29,0,8.01,US,2022-09-20 04:41:24
515,Shirokiy,49.758,129.523,50.4,34,2,18.16,RU,2022-09-20 04:41:25
516,Sinnamary,5.3833,-52.95,78.19,87,91,9.55,GF,2022-09-20 04:41:25
517,Puerto Baquerizo Moreno,-0.9,-89.6,67.23,80,40,11.88,EC,2022-09-20 04:41:25
518,Santa Rosa,14.3122,121.1114,82.11,72,93,12.3,PH,2022-09-20 04:41:26
519,Komsomolskiy,40.4272,71.7189,81.32,26,0,2.3,UZ,2022-09-20 04:41:26
520,Sur,22.5667,59.5289,87.33,57,0,1.81,OM,2022-09-20 04:41:27
521,Emerald,-23.5333,148.1667,87.35,38,4,5.5,AU,2022-09-20 04:41:27
522,Ankang,32.68,109.0172,62.82,93,100,2.13,CN,2022-09-20 04:41:28
523,Qujing,25.4833,103.7833,75.56,59,15,7.92,CN,2022-09-20 04:39:08
524,Beloha,-25.1667,45.05,76.37,44,0,9.17,MG,2022-09-20 04:41:28
525,Fortuna,40.5982,-124.1573,61.14,87,55,2.75,US,2022-09-20 04:41:29
526,Palauig,15.435,119.9045,82.87,77,100,6.2,PH,2022-09-20 04:41:29
527,Arlit,18.7369,7.3853,85.86,40,1,7.81,NE,2022-09-20 04:41:30
528,Knysna,-34.0363,23.0471,53.2,63,36,5.14,ZA,2022-09-20 04:41:30
529,Aktau,43.65,51.2,68.58,29,0,13.62,KZ,2022-09-20 04:41:30
530,Zhangye,38.9342,100.4517,73.56,25,3,3.87,CN,2022-09-20 04:41:31
531,Nola,40.922,14.5329,65.62,88,39,4.07,IT,2022-09-20 04:41:31
532,Misratah,32.3754,15.0925,80.8,64,50,4.81,LY,2022-09-20 04:41:32
533,Catamarca,-28.4696,-65.7852,59.58,60,2,7.2,AR,2022-09-20 04:41:32
534,Flinders,-34.5833,150.8552,70.18,62,2,7.0,AU,2022-09-20 04:38:32
535,Sakaiminato,35.55,133.2333,71.58,53,40,18.41,JP,2022-09-20 04:39:16
536,Ternate,0.8,127.4,83.95,72,100,6.93,ID,2022-09-20 04:41:33
537,Hovd,48.0056,91.6419,60.87,17,0,3.67,MN,2022-09-20 04:41:33
538,Korgen,66.0771,13.8153,46.53,95,100,3.94,NO,2022-09-20 04:41:34
539,Jonesboro,35.8423,-90.7043,80.42,69,0,0.0,US,2022-09-20 04:41:12
540,Bundaberg,-24.85,152.35,81.21,42,0,5.01,AU,2022-09-20 04:41:35
541,Harper,4.375,-7.7169,75.47,88,95,8.41,LR,2022-09-20 04:41:35
542,Yantal,56.8471,105.2542,48.2,88,98,12.97,RU,2022-09-20 04:41:35
543,Ulaangom,49.9811,92.0667,62.56,25,51,2.62,MN,2022-09-20 04:41:36
544,Tiznit,29.5833,-9.5,66.51,67,12,1.14,MA,2022-09-20 04:41:36
545,Lima,-12.0432,-77.0282,61.9,82,100,16.11,PE,2022-09-20 04:38:36
546,Banda Aceh,5.5577,95.3222,86.56,63,96,11.79,ID,2022-09-20 04:42:37
547,Broken Hill,-31.95,141.4333,73.89,25,100,27.69,AU,2022-09-20 04:42:38
548,Boende,-0.2167,20.8667,70.45,98,44,2.19,CD,2022-09-20 04:42:38
549,Kirakira,-10.4544,161.9205,82.24,81,70,14.2,SB,2022-09-20 04:42:38
550,Gisborne,-38.6533,178.0042,62.96,67,100,8.39,NZ,2022-09-20 04:42:39
551,Borogontsy,62.6683,131.1683,41.05,41,5,9.82,RU,2022-09-20 04:42:39
552,Karera,25.4667,78.15,86.7,61,35,3.53,IN,2022-09-20 04:42:40
553,Sukumo,32.9333,132.7333,78.69,48,75,7.4,JP,2022-09-20 04:42:40
554,Meulaboh,4.1363,96.1285,84.49,65,93,4.38,ID,2022-09-20 04:42:41
555,Ashland,40.8167,-82.2665,63.21,90,0,3.4,US,2022-09-20 04:42:41
556,Shingu,33.7333,135.9833,74.35,58,68,10.54,JP,2022-09-20 04:41:58
557,Kandrian,-6.2167,149.55,78.62,87,99,10.18,PG,2022-09-20 04:42:42
558,Blantyre,-15.785,35.0085,71.49,42,0,8.55,MW,2022-09-20 04:42:42
559,Broome,42.2506,-75.833,65.46,85,75,3.44,US,2022-09-20 04:42:42
560,Mecca,21.4267,39.8261,87.04,22,7,5.39,SA,2022-09-20 04:38:15
561,Sonamukhi,23.3,87.4167,84.47,74,93,15.23,IN,2022-09-20 04:42:43
562,Srednekolymsk,67.45,153.6833,51.93,29,94,18.32,RU,2022-09-20 04:42:43
563,Sambava,-14.2667,50.1667,72.82,74,15,10.36,MG,2022-09-20 04:42:44
564,Salantai,56.0667,21.5667,51.3,88,78,5.44,LT,2022-09-20 04:42:44
565,Shu,43.5983,73.7614,82.58,16,0,3.87,KZ,2022-09-20 04:42:45
566,Vanimo,-2.6741,141.3028,83.37,71,100,5.03,PG,2022-09-20 04:42:45
567,Tandil,-37.3217,-59.1332,42.69,86,38,8.7,AR,2022-09-20 04:42:46
568,Zarand,30.8127,56.564,78.28,20,4,2.8,IR,2022-09-20 04:42:46
569,Sines,37.9562,-8.8698,69.3,93,78,1.81,PT,2022-09-20 04:42:46
570,Nizhniy Kuranakh,58.8353,125.4869,38.37,92,100,4.68,RU,2022-09-20 04:42:47
571,Paciran,-6.8767,112.3761,86.54,59,100,8.84,ID,2022-09-20 04:42:48
572,Port Macquarie,-31.4333,152.9167,66.88,63,86,7.38,AU,2022-09-20 04:42:48
573,Touros,-5.1989,-35.4608,74.12,86,75,14.18,BR,2022-09-20 04:42:49
574,Santa Ana,33.7456,-117.8678,72.41,80,0,4.61,US,2022-09-20 04:42:49
575,Chumphon,10.3333,98.8333,80.22,76,97,8.34,TH,2022-09-20 04:42:50
576,Agutaya,11.148,120.9417,83.59,75,98,13.49,PH,2022-09-20 04:42:50
577,Alyangula,-13.8483,136.4192,86.16,63,92,10.51,AU,2022-09-20 04:42:50
578,Brenham,30.1669,-96.3977,80.85,75,0,0.0,US,2022-09-20 04:41:58
579,Shahganj,26.05,82.6833,89.26,65,72,10.45,IN,2022-09-20 04:42:51
580,Kidal,18.4411,1.4078,86.65,43,14,7.27,ML,2022-09-20 04:42:51
581,Viedma,-40.8135,-62.9967,42.28,81,100,21.12,AR,2022-09-20 04:42:52
582,Punalur,9.0,76.9333,85.35,64,100,5.99,IN,2022-09-20 04:42:52
583,Isla Vista,34.4133,-119.861,68.77,89,40,1.01,US,2022-09-20 04:42:53
584,Nchelenge,-9.3451,28.734,73.35,66,43,2.95,ZM,2022-09-20 04:42:53
585,Anzio,41.4853,12.6179,69.31,74,42,7.81,IT,2022-09-20 04:42:54
586,Casalmaggiore,44.9939,10.4189,59.94,70,1,3.83,IT,2022-09-20 04:39:49
